"sample_id","Homo_zygote_gain","Hemi_zygote_gain","NoChange","Hemi_zygote_loss","Homo_zygote_loss","type_status","HoGain","HeGain","HeLoss","HoLoss","CNV_Changed","Gain","Loss","CNV_D","CNV_Status","Gain_n","Loss_n","Loss_ov_Gain","Loss_eq_Gain","Condition","QuantileThreshold","Cluster"
"TCGA.KK.A6E1.01",147,875,16439,7312,3,FALSE,TRUE,TRUE,TRUE,FALSE,3,TRUE,TRUE,2,0,2,1,FALSE,FALSE,0.336494995156603,"(0.184,0.791]",4
"TCGA.KK.A6E2.01",3,0,24225,0,548,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE,1,2,0,1,TRUE,FALSE,0.022239263803681,"[0,0.031]",1
"TCGA.KK.A6E3.01",0,0,24768,0,8,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,TRUE,FALSE,0.000322893122376493,"[0,0.031]",1
"TCGA.KK.A6E4.01",0,0,19912,3956,908,FALSE,FALSE,FALSE,TRUE,TRUE,2,FALSE,TRUE,1,2,0,2,TRUE,FALSE,0.196319018404908,"(0.184,0.791]",4
"TCGA.KK.A6E5.01",2,0,21062,3702,10,TRUE,FALSE,FALSE,TRUE,FALSE,1,FALSE,TRUE,1,2,0,1,TRUE,FALSE,0.149903132063287,"(0.0836,0.184]",3
"TCGA.KK.A6E6.01",0,0,14972,9665,139,FALSE,FALSE,FALSE,TRUE,TRUE,2,FALSE,TRUE,1,2,0,2,TRUE,FALSE,0.395705521472393,"(0.184,0.791]",4
"TCGA.KK.A6E7.01",14,0,20340,4421,1,TRUE,TRUE,FALSE,TRUE,FALSE,2,TRUE,TRUE,2,0,1,1,FALSE,FALSE,0.179044236357766,"(0.0836,0.184]",3
"TCGA.KK.A6E8.01",0,5214,18122,1440,0,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,2,0,1,1,FALSE,FALSE,0.268566354536648,"(0.184,0.791]",4
"TCGA.KK.A7AP.01",2360,1384,18169,2863,0,FALSE,TRUE,TRUE,TRUE,FALSE,3,TRUE,TRUE,2,0,2,1,FALSE,FALSE,0.266669357442686,"(0.184,0.791]",4
"TCGA.KK.A7AQ.01",268,0,22624,356,1528,TRUE,TRUE,FALSE,FALSE,TRUE,2,TRUE,TRUE,2,0,1,1,TRUE,FALSE,0.0868582499192767,"(0.0836,0.184]",3
"TCGA.KK.A7AU.01",1,1472,21983,1307,13,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,2,0,1,1,FALSE,FALSE,0.112730061349693,"(0.0836,0.184]",3
"TCGA.KK.A7AV.01",3,1614,22169,0,990,TRUE,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,2,0,1,1,TRUE,FALSE,0.10522279625444,"(0.0836,0.184]",3
"TCGA.KK.A7AW.01",427,0,23302,1047,0,TRUE,TRUE,FALSE,TRUE,FALSE,2,TRUE,TRUE,2,0,1,1,FALSE,FALSE,0.0594930577978689,"(0.031,0.0836]",2
"TCGA.KK.A7AY.01",186,590,23142,0,858,TRUE,TRUE,TRUE,FALSE,TRUE,3,TRUE,TRUE,2,0,2,1,TRUE,FALSE,0.0659509202453988,"(0.031,0.0836]",2
"TCGA.KK.A7AZ.01",1408,712,21527,1128,1,TRUE,TRUE,TRUE,TRUE,FALSE,3,TRUE,TRUE,2,0,2,1,FALSE,FALSE,0.131134969325153,"(0.0836,0.184]",3
"TCGA.KK.A7B0.01",10,1160,22299,0,1307,TRUE,TRUE,TRUE,FALSE,TRUE,3,TRUE,TRUE,2,0,2,1,TRUE,FALSE,0.0999757830158218,"(0.0836,0.184]",3
"TCGA.KK.A7B1.01",0,0,23818,0,958,TRUE,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE,1,2,0,1,TRUE,FALSE,0.0386664514045851,"(0.031,0.0836]",2
"TCGA.KK.A7B2.01",431,0,24344,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,1,1,1,0,FALSE,FALSE,0.0174362286083306,"[0,0.031]",1
"TCGA.KK.A7B3.01",0,738,22012,858,1168,TRUE,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,2,0,1,1,TRUE,FALSE,0.111559573781078,"(0.0836,0.184]",3
"TCGA.KK.A7B4.01",551,7227,12793,4197,8,FALSE,TRUE,TRUE,TRUE,FALSE,3,TRUE,TRUE,2,0,2,1,FALSE,FALSE,0.48365353567969,"(0.184,0.791]",4
"TCGA.KK.A8I4.01",8,7914,15094,1739,21,FALSE,TRUE,TRUE,TRUE,FALSE,3,TRUE,TRUE,2,0,2,1,FALSE,FALSE,0.390781401356151,"(0.184,0.791]",4
"TCGA.KK.A8I5.01",7,0,22192,2368,209,TRUE,TRUE,FALSE,TRUE,TRUE,3,TRUE,TRUE,2,0,1,2,TRUE,FALSE,0.104294478527607,"(0.0836,0.184]",3
"TCGA.KK.A8I6.01",563,0,21240,2076,897,TRUE,TRUE,FALSE,TRUE,TRUE,3,TRUE,TRUE,2,0,1,2,TRUE,FALSE,0.14271876009041,"(0.0836,0.184]",3
"TCGA.KK.A8I7.01",183,1507,21371,1708,7,TRUE,TRUE,TRUE,TRUE,FALSE,3,TRUE,TRUE,2,0,2,1,FALSE,FALSE,0.137431385211495,"(0.0836,0.184]",3
"TCGA.KK.A8I8.01",0,758,22380,1620,18,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,2,0,1,1,FALSE,FALSE,0.0967064901517598,"(0.0836,0.184]",3
"TCGA.KK.A8I9.01",2,617,22536,414,1207,TRUE,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,2,0,1,1,TRUE,FALSE,0.0904100742654182,"(0.0836,0.184]",3
"TCGA.KK.A8IA.01",632,3300,11262,9196,386,FALSE,TRUE,TRUE,TRUE,TRUE,4,TRUE,TRUE,2,0,2,2,FALSE,FALSE,0.545447206974491,"(0.184,0.791]",4
"TCGA.KK.A8IB.01",0,3772,18847,1829,328,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,TRUE,2,0,1,2,FALSE,FALSE,0.239304165321279,"(0.184,0.791]",4
"TCGA.KK.A8IC.01",171,547,20158,3896,4,FALSE,TRUE,TRUE,TRUE,FALSE,3,TRUE,TRUE,2,0,2,1,FALSE,FALSE,0.186390054891831,"(0.184,0.791]",4
"TCGA.KK.A8ID.01",3850,3748,16654,0,524,FALSE,TRUE,TRUE,FALSE,TRUE,3,TRUE,TRUE,2,0,2,1,FALSE,FALSE,0.327817242492735,"(0.184,0.791]",4
"TCGA.KK.A8IF.01",677,7216,15027,1856,0,FALSE,TRUE,TRUE,TRUE,FALSE,3,TRUE,TRUE,2,0,2,1,FALSE,FALSE,0.393485631256054,"(0.184,0.791]",4
"TCGA.KK.A8IG.01",0,1722,15686,7363,5,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,2,0,1,1,FALSE,FALSE,0.366887310300291,"(0.184,0.791]",4
"TCGA.KK.A8IH.01",10,0,21126,3611,29,TRUE,TRUE,FALSE,TRUE,FALSE,2,TRUE,TRUE,2,0,1,1,TRUE,FALSE,0.147319987084275,"(0.0836,0.184]",3
"TCGA.KK.A8II.01",7,1579,21092,2016,82,TRUE,TRUE,TRUE,TRUE,TRUE,4,TRUE,TRUE,2,0,2,2,FALSE,FALSE,0.148692282854375,"(0.0836,0.184]",3
"TCGA.KK.A8IJ.01",1,0,24012,761,2,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,TRUE,FALSE,0.0308362931869551,"[0,0.031]",1
"TCGA.KK.A8IK.01",2,5532,11951,7193,98,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,TRUE,2,0,1,2,FALSE,FALSE,0.517638036809816,"(0.184,0.791]",4
"TCGA.KK.A8IL.01",0,0,24370,0,406,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE,1,2,0,1,TRUE,FALSE,0.016386825960607,"[0,0.031]",1
"TCGA.KK.A8IM.01",1,0,23546,1205,24,TRUE,FALSE,FALSE,TRUE,FALSE,1,FALSE,TRUE,1,2,0,1,TRUE,FALSE,0.0496448175653859,"(0.031,0.0836]",2
"TCGA.M7.A71Y.01",0,0,24195,580,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,TRUE,FALSE,0.0234501130125928,"[0,0.031]",1
"TCGA.M7.A71Z.01",5,0,23080,1661,30,TRUE,TRUE,FALSE,TRUE,FALSE,2,TRUE,TRUE,2,0,1,1,TRUE,FALSE,0.0684533419438166,"(0.031,0.0836]",2
"TCGA.M7.A720.01",0,0,24774,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,TRUE,FALSE,8.07232805941233e-05,"[0,0.031]",1
"TCGA.M7.A721.01",5,1165,22310,1284,12,TRUE,TRUE,TRUE,TRUE,FALSE,3,TRUE,TRUE,2,0,2,1,FALSE,FALSE,0.0995318049725541,"(0.0836,0.184]",3
"TCGA.M7.A722.01",9,0,24074,0,693,FALSE,TRUE,FALSE,FALSE,TRUE,2,TRUE,TRUE,2,0,1,1,TRUE,FALSE,0.0283338714885373,"[0,0.031]",1
"TCGA.M7.A723.01",0,0,24776,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,FALSE,TRUE,0,"[0,0.031]",1
"TCGA.M7.A724.01",17,887,22350,1494,28,TRUE,TRUE,TRUE,TRUE,FALSE,3,TRUE,TRUE,2,0,2,1,FALSE,FALSE,0.0979173393606716,"(0.0836,0.184]",3
"TCGA.M7.A725.01",0,1726,18597,4451,2,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,2,0,1,1,FALSE,FALSE,0.249394575395544,"(0.184,0.791]",4
"TCGA.MG.AAMC.01",179,0,22740,1813,44,TRUE,TRUE,FALSE,TRUE,TRUE,3,TRUE,TRUE,2,0,1,2,FALSE,FALSE,0.0821762996448176,"(0.031,0.0836]",2
"TCGA.QU.A6IL.01",0,1139,21587,0,2050,TRUE,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,2,0,1,1,TRUE,FALSE,0.12871327090733,"(0.0836,0.184]",3
"TCGA.QU.A6IM.01",0,820,23313,0,643,TRUE,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,2,0,1,1,TRUE,FALSE,0.0590490797546012,"(0.031,0.0836]",2
"TCGA.QU.A6IN.01",8,0,23840,0,928,TRUE,TRUE,FALSE,FALSE,TRUE,2,TRUE,TRUE,2,0,1,1,TRUE,FALSE,0.0377784953180497,"(0.031,0.0836]",2
"TCGA.QU.A6IO.01",0,1106,22055,1084,531,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE,TRUE,2,0,1,2,FALSE,FALSE,0.109824023248305,"(0.0836,0.184]",3
"TCGA.QU.A6IP.01",0,0,24657,0,119,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE,1,2,0,1,TRUE,FALSE,0.00480303519535034,"[0,0.031]",1
"TCGA.SU.A7E7.01",1,0,23564,1210,1,TRUE,FALSE,FALSE,TRUE,FALSE,1,FALSE,TRUE,1,2,0,1,TRUE,FALSE,0.0489183080400387,"(0.031,0.0836]",2
"TCGA.TK.A8OK.01",566,0,22200,1996,14,TRUE,TRUE,FALSE,TRUE,FALSE,2,TRUE,TRUE,2,0,1,1,FALSE,FALSE,0.103971585405231,"(0.0836,0.184]",3
"TCGA.TP.A8TT.01",66,457,22828,0,1425,TRUE,TRUE,TRUE,FALSE,TRUE,3,TRUE,TRUE,2,0,2,1,TRUE,FALSE,0.0786244752986761,"(0.031,0.0836]",2
"TCGA.TP.A8TV.01",9,1161,18057,5510,39,FALSE,TRUE,TRUE,TRUE,FALSE,3,TRUE,TRUE,2,0,2,1,FALSE,FALSE,0.271189861155957,"(0.184,0.791]",4
"TCGA.V1.A8MF.01",225,689,22745,1107,10,TRUE,TRUE,TRUE,TRUE,FALSE,3,TRUE,TRUE,2,0,2,1,FALSE,FALSE,0.0819744914433323,"(0.031,0.0836]",2
"TCGA.V1.A8MG.01",0,1803,19849,2673,451,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,TRUE,2,0,1,2,FALSE,FALSE,0.198861801743623,"(0.184,0.791]",4
"TCGA.V1.A8MJ.01",3,999,21991,1783,0,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,2,0,1,1,FALSE,FALSE,0.112407168227317,"(0.0836,0.184]",3
"TCGA.V1.A8MK.01",0,0,24774,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,TRUE,FALSE,8.07232805941233e-05,"[0,0.031]",1
"TCGA.V1.A8ML.01",8,0,24053,611,104,FALSE,TRUE,FALSE,FALSE,TRUE,2,TRUE,TRUE,2,0,1,1,TRUE,FALSE,0.0291814659347756,"[0,0.031]",1
"TCGA.V1.A8MM.01",97,426,22712,0,1541,TRUE,TRUE,TRUE,FALSE,TRUE,3,TRUE,TRUE,2,0,2,1,TRUE,FALSE,0.0833064255731353,"(0.031,0.0836]",2
"TCGA.V1.A8MU.01",34,0,23774,961,7,TRUE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,1,1,1,0,FALSE,FALSE,0.0404423635776558,"(0.031,0.0836]",2
"TCGA.V1.A8WL.01",3,1235,22726,812,0,TRUE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,1,1,1,0,FALSE,FALSE,0.0827413626089764,"(0.031,0.0836]",2
"TCGA.V1.A8WN.01",0,0,24466,0,310,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE,1,2,0,1,TRUE,FALSE,0.0125121084920891,"[0,0.031]",1
"TCGA.V1.A8WS.01",0,0,20004,4153,619,FALSE,FALSE,FALSE,TRUE,TRUE,2,FALSE,TRUE,1,2,0,2,TRUE,FALSE,0.192605747497578,"(0.184,0.791]",4
"TCGA.V1.A8WV.01",228,9159,8099,6954,336,FALSE,TRUE,TRUE,TRUE,TRUE,4,TRUE,TRUE,2,0,2,2,FALSE,FALSE,0.673111075234098,"(0.184,0.791]",4
"TCGA.V1.A8WW.01",486,5513,10908,7811,58,FALSE,TRUE,TRUE,TRUE,TRUE,4,TRUE,TRUE,2,0,2,2,FALSE,FALSE,0.559735227639651,"(0.184,0.791]",4
"TCGA.V1.A8X3.01",0,0,22308,2004,464,TRUE,FALSE,FALSE,TRUE,TRUE,2,FALSE,TRUE,1,2,0,2,TRUE,FALSE,0.0996125282531482,"(0.0836,0.184]",3
"TCGA.V1.A9O5.01",230,4220,15302,5024,0,FALSE,TRUE,TRUE,TRUE,FALSE,3,TRUE,TRUE,2,0,2,1,FALSE,FALSE,0.382386180174362,"(0.184,0.791]",4
"TCGA.V1.A9O7.01",28,3974,14494,6268,12,FALSE,TRUE,TRUE,TRUE,FALSE,3,TRUE,TRUE,2,0,2,1,FALSE,FALSE,0.414998385534388,"(0.184,0.791]",4
"TCGA.V1.A9O9.01",357,0,22194,2213,12,TRUE,TRUE,FALSE,TRUE,FALSE,2,TRUE,TRUE,2,0,1,1,FALSE,FALSE,0.104213755247013,"(0.0836,0.184]",3
"TCGA.V1.A9OA.01",0,1623,20662,2484,7,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,2,0,1,1,FALSE,FALSE,0.166047788182112,"(0.0836,0.184]",3
"TCGA.V1.A9OF.01",6,0,24447,0,323,FALSE,TRUE,FALSE,FALSE,TRUE,2,TRUE,TRUE,2,0,1,1,TRUE,FALSE,0.0132789796577333,"[0,0.031]",1
"TCGA.V1.A9OH.01",1,1382,22480,911,2,TRUE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,1,1,1,0,FALSE,FALSE,0.0926703261220536,"(0.0836,0.184]",3
"TCGA.V1.A9OL.01",7,2288,16593,5856,32,FALSE,TRUE,TRUE,TRUE,FALSE,3,TRUE,TRUE,2,0,2,1,FALSE,FALSE,0.330279302550856,"(0.184,0.791]",4
"TCGA.V1.A9OQ.01",1,0,24056,0,719,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE,1,2,0,1,TRUE,FALSE,0.0290603810138844,"[0,0.031]",1
"TCGA.V1.A9OT.01",28,0,23814,0,934,TRUE,TRUE,FALSE,FALSE,TRUE,2,TRUE,TRUE,2,0,1,1,TRUE,FALSE,0.0388278979657733,"(0.031,0.0836]",2
"TCGA.V1.A9OX.01",0,1372,22001,0,1403,TRUE,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,2,0,1,1,TRUE,FALSE,0.112003551824346,"(0.0836,0.184]",3
"TCGA.V1.A9OY.01",9,0,24239,0,528,FALSE,TRUE,FALSE,FALSE,TRUE,2,TRUE,TRUE,2,0,1,1,TRUE,FALSE,0.0216742008395221,"[0,0.031]",1
"TCGA.V1.A9Z7.01",150,1255,20226,3025,120,TRUE,TRUE,TRUE,TRUE,TRUE,4,TRUE,TRUE,2,0,2,2,FALSE,FALSE,0.183645463351631,"(0.0836,0.184]",3
"TCGA.V1.A9Z8.01",284,888,22717,0,887,TRUE,TRUE,TRUE,FALSE,TRUE,3,TRUE,TRUE,2,0,2,1,TRUE,FALSE,0.08310461737165,"(0.031,0.0836]",2
"TCGA.V1.A9Z9.01",1,0,23722,0,1053,TRUE,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE,1,2,0,1,TRUE,FALSE,0.042541168873103,"(0.031,0.0836]",2
"TCGA.V1.A9ZG.01",3,0,24040,0,733,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE,1,2,0,1,TRUE,FALSE,0.0297061672586374,"[0,0.031]",1
"TCGA.V1.A9ZI.01",42,2294,20569,1841,30,TRUE,TRUE,TRUE,TRUE,FALSE,3,TRUE,TRUE,2,0,2,1,FALSE,FALSE,0.169801420729738,"(0.0836,0.184]",3
"TCGA.V1.A9ZK.01",549,0,21974,2231,22,TRUE,TRUE,FALSE,TRUE,FALSE,2,TRUE,TRUE,2,0,1,1,FALSE,FALSE,0.113093316112367,"(0.0836,0.184]",3
"TCGA.V1.A9ZR.01",32,0,22542,0,2202,TRUE,TRUE,FALSE,FALSE,TRUE,2,TRUE,TRUE,2,0,1,1,TRUE,FALSE,0.0901679044236358,"(0.0836,0.184]",3
"TCGA.VN.A88I.01",575,0,24118,0,83,FALSE,TRUE,FALSE,FALSE,TRUE,2,TRUE,TRUE,2,0,1,1,FALSE,FALSE,0.0265579593154666,"[0,0.031]",1
"TCGA.VN.A88K.01",182,2627,19807,2008,152,FALSE,TRUE,TRUE,TRUE,TRUE,4,TRUE,TRUE,2,0,2,2,FALSE,FALSE,0.200556990636099,"(0.184,0.791]",4
"TCGA.VN.A88L.01",0,0,23852,0,924,TRUE,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE,1,2,0,1,TRUE,FALSE,0.037294155634485,"(0.031,0.0836]",2
"TCGA.VN.A88M.01",6,563,23321,406,480,TRUE,TRUE,TRUE,FALSE,TRUE,3,TRUE,TRUE,2,0,2,1,TRUE,FALSE,0.0587261866322247,"(0.031,0.0836]",2
"TCGA.VN.A88N.01",4,0,24189,0,583,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE,1,2,0,1,TRUE,FALSE,0.0236922828543752,"[0,0.031]",1
"TCGA.VN.A88O.01",12,0,23628,1132,4,TRUE,TRUE,FALSE,TRUE,FALSE,2,TRUE,TRUE,2,0,1,1,FALSE,FALSE,0.0463351630610268,"(0.031,0.0836]",2
"TCGA.VN.A88P.01",0,1690,20979,972,1135,TRUE,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,2,0,1,1,TRUE,FALSE,0.153253148207943,"(0.0836,0.184]",3
"TCGA.VN.A88Q.01",15,1132,22806,815,8,TRUE,TRUE,TRUE,FALSE,FALSE,2,TRUE,FALSE,1,1,2,0,FALSE,FALSE,0.0795124313852115,"(0.031,0.0836]",2
"TCGA.VN.A88R.01",492,0,22475,326,1483,TRUE,TRUE,FALSE,FALSE,TRUE,2,TRUE,TRUE,2,0,1,1,TRUE,FALSE,0.0928721343235389,"(0.0836,0.184]",3
"TCGA.VN.A943.01",1,1866,22204,685,20,TRUE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,1,1,1,0,FALSE,FALSE,0.103810138844043,"(0.0836,0.184]",3
"TCGA.VP.A872.01",1,7245,13706,3804,20,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,2,0,1,1,FALSE,FALSE,0.446803358088473,"(0.184,0.791]",4
"TCGA.VP.A875.01",9,9529,5190,8882,1166,FALSE,TRUE,TRUE,TRUE,TRUE,4,TRUE,TRUE,2,0,2,2,FALSE,FALSE,0.79052308685825,"(0.184,0.791]",4
"TCGA.VP.A876.01",99,411,20646,3029,591,TRUE,TRUE,TRUE,TRUE,TRUE,4,TRUE,TRUE,2,0,2,2,TRUE,FALSE,0.166693574426865,"(0.0836,0.184]",3
"TCGA.VP.A878.01",10,0,23653,0,1113,TRUE,TRUE,FALSE,FALSE,TRUE,2,TRUE,TRUE,2,0,1,1,TRUE,FALSE,0.0453261220536003,"(0.031,0.0836]",2
"TCGA.VP.A879.01",0,0,24420,0,356,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE,1,2,0,1,TRUE,FALSE,0.014368743945754,"[0,0.031]",1
"TCGA.VP.A87B.01",28,1192,22132,387,1037,TRUE,TRUE,TRUE,FALSE,TRUE,3,TRUE,TRUE,2,0,2,1,TRUE,FALSE,0.106716176945431,"(0.0836,0.184]",3
"TCGA.VP.A87C.01",18,0,23160,1593,5,TRUE,TRUE,FALSE,TRUE,FALSE,2,TRUE,TRUE,2,0,1,1,FALSE,FALSE,0.0652244107200517,"(0.031,0.0836]",2
"TCGA.VP.A87D.01",155,1467,20721,2353,80,TRUE,TRUE,TRUE,TRUE,TRUE,4,TRUE,TRUE,2,0,2,2,FALSE,FALSE,0.163666451404585,"(0.0836,0.184]",3
"TCGA.VP.A87E.01",0,0,24774,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,TRUE,FALSE,8.07232805941233e-05,"[0,0.031]",1
"TCGA.VP.A87H.01",3,7642,16659,0,472,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,2,0,1,1,FALSE,FALSE,0.32761543429125,"(0.184,0.791]",4
"TCGA.VP.A87J.01",0,0,22842,1930,4,TRUE,FALSE,FALSE,TRUE,FALSE,1,FALSE,TRUE,1,2,0,1,TRUE,FALSE,0.0780594123345173,"(0.031,0.0836]",2
"TCGA.VP.A87K.01",574,0,18560,5491,151,FALSE,TRUE,FALSE,TRUE,TRUE,3,TRUE,TRUE,2,0,1,2,FALSE,FALSE,0.250887956086535,"(0.184,0.791]",4
"TCGA.VP.AA1N.01",0,1737,12314,8968,1757,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,TRUE,2,0,1,2,TRUE,FALSE,0.502986761381983,"(0.184,0.791]",4
"TCGA.WW.A8ZI.01",2,0,21694,1139,1941,TRUE,FALSE,FALSE,TRUE,TRUE,2,FALSE,TRUE,1,2,0,2,TRUE,FALSE,0.124394575395544,"(0.0836,0.184]",3
"TCGA.X4.A8KQ.01",0,2284,19795,2696,1,FALSE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,2,0,1,1,FALSE,FALSE,0.201041330319664,"(0.184,0.791]",4
"TCGA.X4.A8KS.01",18,1348,23034,0,376,TRUE,TRUE,TRUE,FALSE,TRUE,3,TRUE,TRUE,2,0,2,1,FALSE,FALSE,0.0703099773974814,"(0.031,0.0836]",2
"TCGA.XA.A8JR.01",6,0,24296,0,474,FALSE,TRUE,FALSE,FALSE,TRUE,2,TRUE,TRUE,2,0,1,1,TRUE,FALSE,0.0193735873425896,"[0,0.031]",1
"TCGA.XJ.A83F.01",2,0,23017,1755,2,TRUE,FALSE,FALSE,TRUE,FALSE,1,FALSE,TRUE,1,2,0,1,TRUE,FALSE,0.0709961252825315,"(0.031,0.0836]",2
"TCGA.XJ.A83G.01",0,1294,21354,522,1606,TRUE,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,2,0,1,1,TRUE,FALSE,0.138117533096545,"(0.0836,0.184]",3
"TCGA.XJ.A83H.01",4,2420,21071,1274,7,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,2,0,1,1,FALSE,FALSE,0.149539877300613,"(0.0836,0.184]",3
"TCGA.XJ.A9DI.01",1,0,23511,1256,8,TRUE,FALSE,FALSE,TRUE,FALSE,1,FALSE,TRUE,1,2,0,1,TRUE,FALSE,0.051057474975783,"(0.031,0.0836]",2
"TCGA.XJ.A9DK.01",1,0,24774,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,TRUE,FALSE,8.07232805941233e-05,"[0,0.031]",1
"TCGA.XJ.A9DQ.01",66,0,24364,346,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,1,1,1,0,FALSE,FALSE,0.0166289958023894,"[0,0.031]",1
"TCGA.XJ.A9DX.01",3516,4699,14981,1577,3,FALSE,TRUE,TRUE,TRUE,FALSE,3,TRUE,TRUE,2,0,2,1,FALSE,FALSE,0.395342266709719,"(0.184,0.791]",4
"TCGA.XK.AAIR.01",82,0,23339,1343,12,TRUE,TRUE,FALSE,TRUE,FALSE,2,TRUE,TRUE,2,0,1,1,FALSE,FALSE,0.0579996771068776,"(0.031,0.0836]",2
"TCGA.XK.AAIV.01",242,9709,9549,5185,91,FALSE,TRUE,TRUE,TRUE,TRUE,4,TRUE,TRUE,2,0,2,2,FALSE,FALSE,0.614586696803358,"(0.184,0.791]",4
"TCGA.XK.AAIW.01",9,0,24361,405,1,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,1,1,1,0,FALSE,FALSE,0.0167500807232806,"[0,0.031]",1
"TCGA.XK.AAJ3.01",9,1275,21711,648,1133,TRUE,TRUE,TRUE,FALSE,TRUE,3,TRUE,TRUE,2,0,2,1,TRUE,FALSE,0.123708427510494,"(0.0836,0.184]",3
"TCGA.XK.AAJA.01",9,885,17562,4626,1694,FALSE,TRUE,TRUE,TRUE,TRUE,4,TRUE,TRUE,2,0,2,2,TRUE,FALSE,0.291168873103003,"(0.184,0.791]",4
"TCGA.XK.AAJP.01",15,0,21592,3142,27,TRUE,TRUE,FALSE,TRUE,FALSE,2,TRUE,TRUE,2,0,1,1,TRUE,FALSE,0.128511462705844,"(0.0836,0.184]",3
"TCGA.XK.AAJR.01",0,0,22722,2045,9,TRUE,FALSE,FALSE,TRUE,FALSE,1,FALSE,TRUE,1,2,0,1,TRUE,FALSE,0.0829028091701647,"(0.031,0.0836]",2
"TCGA.XK.AAJT.01",2,2538,16457,3396,2383,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,TRUE,2,0,1,2,TRUE,FALSE,0.335768485631256,"(0.184,0.791]",4
"TCGA.XK.AAJU.01",0,0,24773,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,0,0,0,TRUE,FALSE,0.000121084920891185,"[0,0.031]",1
"TCGA.XK.AAK1.01",0,0,23482,0,1294,TRUE,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE,1,2,0,1,TRUE,FALSE,0.0522279625443978,"(0.031,0.0836]",2
"TCGA.XQ.A8TA.01",1211,2516,14140,6849,60,FALSE,TRUE,TRUE,TRUE,TRUE,4,TRUE,TRUE,2,0,2,2,FALSE,FALSE,0.429286406199548,"(0.184,0.791]",4
